ENSG00000159788	chr4	3293027	3303027	+
ENSG00000109758	chr4	3441967	3451967	+
ENSG00000175920	chr4	3463305	3473305	+
ENSG00000163956	chr4	3522445	3532445	-
ENSG00000184160	chr4	3766347	3776347	+
ENSG00000163982	chr4	4216928	4226928	-
ENSG00000132406	chr4	4238222	4248222	-
ENSG00000145220	chr4	4280153	4290153	-
ENSG00000168826	chr4	4290250	4300250	+
ENSG00000168824	chr4	4348139	4358139	+
ENSG00000168818	chr4	4532345	4542345	-
ENSG00000163132	chr4	4859664	4869664	+
ENSG00000170891	chr4	5009457	5019457	-
ENSG00000152953	chr4	5051479	5061479	+
ENSG00000173040	chr4	5699547	5709547	-
ENSG00000072840	chr4	5711200	5721200	+
ENSG00000072832	chr4	5883085	5893085	-
ENSG00000181215	chr4	6190554	6200554	-
ENSG00000152969	chr4	6190590	6200590	-
ENSG00000284684	chr4	6060161	6070161	-
ENSG00000109501	chr4	6269848	6279848	+
ENSG00000074211	chr4	6553599	6563599	-
ENSG00000013288	chr4	6575188	6585188	+
ENSG00000179010	chr4	6640090	6650090	+
ENSG00000170846	chr4	6663395	6673395	+
ENSG00000163993	chr4	6693877	6703877	+
ENSG00000178988	chr4	6699864	6709864	-
ENSG00000186222	chr4	6716173	6726173	+
ENSG00000170871	chr4	6781374	6791374	+
ENSG00000132405	chr4	6909241	6919241	+
ENSG00000173013	chr4	7033000	7043000	-
ENSG00000173011	chr4	7041898	7051898	+
ENSG00000109519	chr4	7058063	7068063	-
ENSG00000184985	chr4	7192537	7202537	+
ENSG00000178597	chr4	7424929	7434929	-
ENSG00000196526	chr4	7929925	7939925	-
ENSG00000163995	chr4	8148831	8158831	-
ENSG00000125089	chr4	8182071	8192071	+
ENSG00000170801	chr4	8269753	8279753	+
ENSG00000087008	chr4	8430722	8440722	-
ENSG00000155275	chr4	8436139	8446139	+
ENSG00000155269	chr4	8558724	8568724	+
ENSG00000109625	chr4	8592659	8602659	+
ENSG00000215612	chr4	8861838	8871838	-
ENSG00000229924	chr4	9170408	9180408	+
ENSG00000231396	chr4	9210656	9220656	+
ENSG00000233136	chr4	9215404	9225404	+
ENSG00000227551	chr4	9220151	9230151	+
ENSG00000232399	chr4	9224895	9234895	+
ENSG00000223569	chr4	9234384	9244384	+
ENSG00000249104	chr4	9243878	9253878	+
ENSG00000250844	chr4	9248629	9258629	+
ENSG00000248920	chr4	9253377	9263377	+
ENSG00000250745	chr4	9258123	9268123	+
ENSG00000249811	chr4	9262871	9272871	+
ENSG00000248933	chr4	9267618	9277618	+
ENSG00000250913	chr4	9272363	9282363	+
ENSG00000232264	chr4	9325164	9335164	+
ENSG00000230430	chr4	9329910	9339910	+
ENSG00000229579	chr4	9334657	9344657	+
ENSG00000227140	chr4	9339402	9349402	+
ENSG00000235780	chr4	9344147	9354147	+
ENSG00000231051	chr4	9348892	9358892	+
ENSG00000231637	chr4	9353637	9363637	+
ENSG00000228856	chr4	9363128	9373128	+
ENSG00000186146	chr4	9444533	9454533	+
ENSG00000109667	chr4	10044935	10054935	-
ENSG00000169676	chr4	9781633	9791633	+
ENSG00000071127	chr4	10106948	10116948	-
ENSG00000178163	chr4	10447425	10457425	-
ENSG00000109684	chr4	10674767	10684767	-
ENSG00000002587	chr4	11419563	11429563	-
ENSG00000157869	chr4	13474364	13484364	-
ENSG00000109705	chr4	13534507	13544507	-
ENSG00000038219	chr4	13617724	13627724	-
ENSG00000137449	chr4	15002480	15012480	+
ENSG00000163145	chr4	15339817	15349817	+
ENSG00000048342	chr4	15469864	15479864	+
ENSG00000118564	chr4	15671678	15681678	-
ENSG00000237765	chr4	15681661	15691661	+
ENSG00000109743	chr4	15703064	15713064	+
ENSG00000004468	chr4	15778274	15788274	+
ENSG00000137440	chr4	15928739	15938739	-
ENSG00000137441	chr4	15959308	15969308	-
ENSG00000007062	chr4	16074377	16084377	-
ENSG00000169762	chr4	16217409	16227409	-
ENSG00000169744	chr4	16888677	16898677	-
ENSG00000151552	chr4	17502205	17512205	-
ENSG00000249581	chr4	17515164	17525164	+
ENSG00000002549	chr4	17577197	17587197	+
ENSG00000118579	chr4	17614640	17624640	+
ENSG00000047662	chr4	17771620	17781620	-
ENSG00000163257	chr4	17800757	17810757	-
ENSG00000109805	chr4	17810978	17820978	+
ENSG00000178177	chr4	18011875	18021875	-
ENSG00000145147	chr4	20251904	20261904	+
ENSG00000163138	chr4	20696281	20706281	+
ENSG00000185774	chr4	21938771	21948771	-
ENSG00000152990	chr4	22506065	22516065	-
ENSG00000109819	chr4	23894088	23904088	-
ENSG00000109606	chr4	24574553	24584553	-
ENSG00000109610	chr4	24789911	24799911	+
ENSG00000181982	chr4	24970203	24980203	-
ENSG00000153012	chr4	25020945	25030945	-
ENSG00000109618	chr4	25150549	25160549	-
ENSG00000038210	chr4	25160662	25170662	+
ENSG00000168228	chr4	25312773	25322773	+
ENSG00000053900	chr4	25377262	25387262	+
ENSG00000157765	chr4	25648010	25658010	+
ENSG00000091490	chr4	25853759	25863759	-
ENSG00000250317	chr4	25861829	25871829	+
ENSG00000168214	chr4	26163454	26173454	+
ENSG00000163394	chr4	26480483	26490483	-
ENSG00000109680	chr4	26576436	26586436	+
ENSG00000109689	chr4	26857600	26867600	+
ENSG00000169851	chr4	30720414	30730414	+
ENSG00000047365	chr4	36234513	36244513	-
ENSG00000197057	chr4	36281615	36291615	+
ENSG00000174145	chr4	37244742	37254742	+
ENSG00000154274	chr4	37453924	37463924	+
ENSG00000181826	chr4	37676375	37686375	-
ENSG00000169299	chr4	37826659	37836659	+
ENSG00000065882	chr4	37891083	37901083	+
ENSG00000250254	chr4	37960397	37970397	+
ENSG00000109787	chr4	38664196	38674196	+
ENSG00000174123	chr4	38772989	38782989	-
ENSG00000174125	chr4	38846816	38856816	-
ENSG00000174130	chr4	38846816	38856816	-
ENSG00000197712	chr4	38867676	38877676	+
ENSG00000121895	chr4	39022921	39032921	-
ENSG00000109790	chr4	39045038	39055038	+
ENSG00000157796	chr4	39182503	39192503	+
ENSG00000035928	chr4	39356374	39366374	-
ENSG00000134962	chr4	39406929	39416929	+
ENSG00000163682	chr4	39448930	39458930	-
ENSG00000121897	chr4	39459003	39469003	+
ENSG00000109814	chr4	39518310	39528310	-
ENSG00000163683	chr4	39628901	39638901	-
ENSG00000078140	chr4	39698108	39708108	+
ENSG00000121892	chr4	39967955	39977955	-
ENSG00000078177	chr4	40056849	40066849	+
ENSG00000168421	chr4	40191052	40201052	+
ENSG00000174343	chr4	40335332	40345332	+
ENSG00000163694	chr4	40620874	40630874	-
ENSG00000179299	chr4	40749924	40759924	+
ENSG00000163697	chr4	41206713	41216713	-
ENSG00000154277	chr4	41256412	41266412	+
ENSG00000064042	chr4	41359606	41369606	+
ENSG00000109132	chr4	41738724	41748724	-
ENSG00000109133	chr4	41935128	41945128	+
ENSG00000182308	chr4	41981755	41991755	+
ENSG00000014824	chr4	41990501	42000501	+
ENSG00000188848	chr4	42142877	42152877	-
ENSG00000178343	chr4	42397487	42407487	+
ENSG00000124406	chr4	42647104	42657104	-
ENSG00000215203	chr4	42892712	42902712	+
ENSG00000183783	chr4	44438808	44448808	-
ENSG00000177752	chr4	44668555	44678555	-
ENSG00000151806	chr4	44678419	44688419	+
ENSG00000163281	chr4	44716587	44726587	-
ENSG00000163285	chr4	46114053	46124053	-
ENSG00000151834	chr4	46465229	46475229	-
ENSG00000170516	chr4	46899244	46909244	-
ENSG00000109158	chr4	46983580	46993580	-
ENSG00000163288	chr4	46993722	47003722	+
ENSG00000169019	chr4	47453701	47463701	-
ENSG00000145246	chr4	47485274	47495274	+
ENSG00000145244	chr4	47828105	47838105	-
ENSG00000170448	chr4	47904666	47914666	-
ENSG00000163293	chr4	47914141	47924141	+
ENSG00000198515	chr4	48006680	48016680	-
ENSG00000074966	chr4	48124249	48134249	-
ENSG00000135605	chr4	48259837	48269837	-
ENSG00000109171	chr4	48341528	48351528	+
ENSG00000145248	chr4	48483342	48493342	+
ENSG00000182223	chr4	48490251	48500251	+
ENSG00000075539	chr4	48770321	48780321	-
ENSG00000109180	chr4	48805211	48815211	+
ENSG00000145247	chr4	48896936	48906936	-
ENSG00000109182	chr4	48986274	48996274	+
ENSG00000109184	chr4	51842999	51852999	+
ENSG00000188993	chr4	52007619	52017619	-
ENSG00000163069	chr4	52028298	52038298	-
ENSG00000163071	chr4	52051303	52061303	+
ENSG00000109189	chr4	52649300	52659300	-
ENSG00000226887	chr4	52741585	52751585	-
ENSG00000128045	chr4	52862316	52872316	+
ENSG00000184178	chr4	53356065	53366065	-
ENSG00000145216	chr4	53377640	53387640	+
ENSG00000282278	chr4	53377838	53387838	+
ENSG00000072201	chr4	53691404	53701404	-
ENSG00000109220	chr4	54054604	54064604	-
ENSG00000180613	chr4	54099522	54109522	+
ENSG00000134853	chr4	54229279	54239279	+
ENSG00000157404	chr4	54657917	54667917	+
ENSG00000128052	chr4	55115594	55125594	-
ENSG00000128039	chr4	55346212	55356212	+
ENSG00000288695	chr4	55346227	55356227	+
ENSG00000134851	chr4	55395956	55405956	+
ENSG00000134852	chr4	55536908	55546908	-
ENSG00000163440	chr4	55582244	55592244	-
ENSG00000109255	chr4	55626697	55636697	-
ENSG00000250821	chr4	55819789	55829789	+
ENSG00000090989	chr4	55853647	55863647	+
ENSG00000174799	chr4	55948870	55958870	+
ENSG00000109265	chr4	56049072	56059072	+
ENSG00000157426	chr4	56377507	56387507	-
ENSG00000128059	chr4	56425614	56435614	-
ENSG00000128050	chr4	56435740	56445740	+
ENSG00000174780	chr4	56467616	56477616	+
ENSG00000196503	chr4	56505208	56515208	+
ENSG00000249693	chr4	56530605	56540605	+
ENSG00000171476	chr4	56671898	56681898	-
ENSG00000128040	chr4	56811741	56821741	-
ENSG00000084093	chr4	56907875	56917875	+
ENSG00000084092	chr4	56967605	56977605	-
ENSG00000047315	chr4	56977721	56987721	+
ENSG00000163453	chr4	57100384	57110384	-
ENSG00000150471	chr4	61201257	61211257	+
ENSG00000205678	chr4	64399467	64409467	-
ENSG00000145242	chr4	65660494	65670494	-
ENSG00000145241	chr4	67535502	67545502	-
ENSG00000035720	chr4	67558726	67568726	+
ENSG00000033178	chr4	67691154	67701154	-
ENSG00000109163	chr4	67744387	67754387	-
ENSG00000153802	chr4	67874001	67884001	-
ENSG00000187054	chr4	67954139	67964139	-
ENSG00000198092	chr4	68119868	68129868	-
ENSG00000185873	chr4	68235693	68245693	-
ENSG00000083896	chr4	68340089	68350089	-
ENSG00000087128	chr4	68447462	68457462	+
ENSG00000197888	chr4	68558526	68568526	-
ENSG00000196620	chr4	68660651	68670651	-
ENSG00000109181	chr4	68815993	68825993	+
ENSG00000135220	chr4	68941803	68951803	-
ENSG00000171234	chr4	69051362	69061362	+
ENSG00000213759	chr4	69204747	69214747	-
ENSG00000135226	chr4	69280474	69290474	+
ENSG00000156096	chr4	69516013	69526013	-
ENSG00000271271	chr4	69629641	69639641	-
ENSG00000173610	chr4	69643248	69653248	-
ENSG00000173597	chr4	69777960	69787960	-
ENSG00000284695	chr4	69837785	69847785	-
ENSG00000109193	chr4	69850144	69860144	-
ENSG00000126545	chr4	69931067	69941067	+
ENSG00000135222	chr4	69951006	69961006	-
ENSG00000126549	chr4	69995965	70005965	+
ENSG00000205649	chr4	70028454	70038454	+
ENSG00000126550	chr4	70050437	70060437	+
ENSG00000187533	chr4	70133615	70143615	+
ENSG00000109205	chr4	70196495	70206495	+
ENSG00000181617	chr4	70226123	70236123	+
ENSG00000171209	chr4	70242587	70252587	+
ENSG00000145309	chr4	70334980	70344980	+
ENSG00000109208	chr4	70360759	70370759	+
ENSG00000171201	chr4	70370092	70380092	+
ENSG00000171199	chr4	70397930	70407930	+
ENSG00000171195	chr4	70430491	70440491	+
ENSG00000187689	chr4	70518568	70528568	+
ENSG00000178522	chr4	70592255	70602255	+
ENSG00000132464	chr4	70628743	70638743	+
ENSG00000132465	chr4	70671816	70681816	-
ENSG00000132467	chr4	70688531	70698531	+
ENSG00000018189	chr4	70704203	70714203	+
ENSG00000132463	chr4	70829896	70839896	-
ENSG00000173542	chr4	70902325	70912325	+
ENSG00000156136	chr4	70992537	71002537	+
ENSG00000080493	chr4	71062666	71072666	+
ENSG00000145321	chr4	71794040	71804040	-
ENSG00000056291	chr4	72031803	72041803	+
ENSG00000156140	chr4	72559220	72569220	-
ENSG00000163626	chr4	73059754	73069754	-
ENSG00000132466	chr4	73248797	73258797	-
ENSG00000163631	chr4	73397113	73407113	+
ENSG00000081051	chr4	73431137	73441137	+
ENSG00000079557	chr4	73481744	73491744	+
ENSG00000169435	chr4	73610630	73620630	-
ENSG00000169429	chr4	73740540	73750540	+
ENSG00000124875	chr4	73836639	73846639	+
ENSG00000109272	chr4	73853295	73863295	+
ENSG00000163739	chr4	73869392	73879392	+
ENSG00000163737	chr4	73972026	73982026	-
ENSG00000163736	chr4	73978189	73988189	-
ENSG00000163735	chr4	73988676	73998676	-
ENSG00000163734	chr4	74028806	74038806	-
ENSG00000081041	chr4	74089195	74099195	-
ENSG00000163738	chr4	74114173	74124173	+
ENSG00000182585	chr4	74308469	74318469	+
ENSG00000124882	chr4	74365144	74375144	+
ENSG00000109321	chr4	74445135	74455135	+
ENSG00000174808	chr4	74784522	74794522	-
ENSG00000169116	chr4	74933094	74943094	+
ENSG00000163743	chr4	75504763	75514763	-
ENSG00000174796	chr4	75513945	75523945	+
ENSG00000174792	chr4	75556047	75566047	+
ENSG00000138769	chr4	75620715	75630715	-
ENSG00000138757	chr4	75714588	75724588	-
ENSG00000138768	chr4	75724576	75734576	+
ENSG00000156194	chr4	75892570	75902570	-
ENSG00000138744	chr4	75931012	75941012	-
ENSG00000198301	chr4	75980961	75990961	-
ENSG00000138755	chr4	75997508	76007508	-
ENSG00000156219	chr4	76011183	76021183	+
ENSG00000169245	chr4	76013496	76023496	-
ENSG00000169248	chr4	76031414	76041414	-
ENSG00000138750	chr4	76138443	76148443	-
ENSG00000138760	chr4	76224535	76234535	-
ENSG00000189157	chr4	76214039	76224039	+
ENSG00000272414	chr4	76251720	76261720	+
ENSG00000118804	chr4	76306732	76316732	+
ENSG00000163749	chr4	76411867	76421867	-
ENSG00000138771	chr4	76435228	76445228	+
ENSG00000186212	chr4	76888143	76898143	-
ENSG00000138758	chr4	76949750	76959750	+
ENSG00000118816	chr4	77066308	77076308	-
ENSG00000138764	chr4	77157206	77167206	+
ENSG00000156234	chr4	77511752	77521752	+
ENSG00000138767	chr4	77809614	77819614	-
ENSG00000169288	chr4	77862829	77872829	+
ENSG00000138759	chr4	78057322	78067322	+
ENSG00000138772	chr4	78551746	78561746	+
ENSG00000138756	chr4	78776341	78786341	+
ENSG00000163291	chr4	78929437	78939437	-
ENSG00000156269	chr4	79316060	79326060	-
ENSG00000196475	chr4	79398227	79408227	-
ENSG00000163297	chr4	80115453	80125453	-
ENSG00000152784	chr4	80183878	80193878	+
ENSG00000138675	chr4	80266598	80276598	+
ENSG00000197826	chr4	80335729	80345729	+
ENSG00000152785	chr4	81030707	81040707	+
ENSG00000138669	chr4	81205116	81215116	-
ENSG00000138670	chr4	82034243	82044243	-
ENSG00000138668	chr4	82364502	82374502	-
ENSG00000152795	chr4	82420461	82430461	-
ENSG00000145293	chr4	82430589	82440589	+
ENSG00000249242	chr4	82552356	82562356	-
ENSG00000145284	chr4	82788795	82798795	-
ENSG00000138674	chr4	82891165	82901165	-
ENSG00000168152	chr4	82900683	82910683	+
ENSG00000189308	chr4	83002925	83012925	-
ENSG00000138663	chr4	83034446	83044446	+
ENSG00000145287	chr4	83127074	83137074	-
ENSG00000173085	chr4	83274913	83284913	-
ENSG00000173083	chr4	83325152	83335152	-
ENSG00000163312	chr4	83445854	83455854	-
ENSG00000163319	chr4	83455931	83465931	+
ENSG00000163322	chr4	83513347	83523347	-
ENSG00000138678	chr4	83535913	83545913	+
ENSG00000163623	chr4	84489291	84499291	-
ENSG00000163624	chr4	84583126	84593126	+
ENSG00000163625	chr4	84956689	84966689	-
ENSG00000138639	chr4	85475149	85485149	+
ENSG00000109339	chr4	86584624	86594624	-
ENSG00000163629	chr4	86594314	86604314	+
ENSG00000145283	chr4	86839383	86849383	-
ENSG00000163633	chr4	86882421	86892421	-
ENSG00000285458	chr4	86926177	86936177	-
ENSG00000172493	chr4	86935001	86945001	+
ENSG00000145332	chr4	87230313	87240313	-
ENSG00000170509	chr4	87312885	87322885	-
ENSG00000198189	chr4	87381187	87391187	-
ENSG00000170502	chr4	87422572	87432572	+
ENSG00000152583	chr4	87521060	87531060	-
ENSG00000152591	chr4	87608528	87618528	+
ENSG00000152592	chr4	87650279	87660279	+
ENSG00000029559	chr4	87799553	87809553	+
ENSG00000152595	chr4	87821410	87831410	+
ENSG00000118785	chr4	87975649	87985649	+
ENSG00000118762	chr4	88007634	88017634	+
ENSG00000118777	chr4	88221627	88231627	-
ENSG00000163644	chr4	88274768	88284768	-
ENSG00000138642	chr4	88378738	88388738	+
ENSG00000138646	chr4	88457118	88467118	+
ENSG00000145337	chr4	88513775	88523775	-
ENSG00000255072	chr4	88513775	88523775	-
ENSG00000287542	chr4	88523809	88533809	+
ENSG00000138641	chr4	88592433	88602433	+
ENSG00000177432	chr4	88687828	88697828	-
ENSG00000138640	chr4	89101397	89111397	-
ENSG00000180346	chr4	89111532	89121532	+
ENSG00000185477	chr4	89297799	89307799	-
ENSG00000145335	chr4	89828314	89838314	-
ENSG00000138722	chr4	89879531	89889531	+
ENSG00000184305	chr4	90127534	90137534	+
ENSG00000152208	chr4	92303965	92313965	+
ENSG00000172238	chr4	93828752	93838752	+
ENSG00000163104	chr4	94207610	94217610	+
ENSG00000163106	chr4	94332875	94342875	-
ENSG00000163110	chr4	94451856	94461856	+
ENSG00000138696	chr4	94757954	94767954	+
ENSG00000182168	chr4	95539205	95549205	-
ENSG00000163114	chr4	95840092	95850092	+
ENSG00000163116	chr4	98133475	98143475	-
ENSG00000138698	chr4	98261383	98271383	+
ENSG00000168785	chr4	98648610	98658610	-
ENSG00000151247	chr4	98919132	98929132	-
ENSG00000164024	chr4	98995658	99005658	+
ENSG00000197894	chr4	99078800	99088800	-
ENSG00000198099	chr4	99147791	99157791	-
ENSG00000172955	chr4	99209536	99219536	-
ENSG00000187758	chr4	99281002	99291002	-
ENSG00000196616	chr4	99342759	99352759	-
ENSG00000248144	chr4	99342745	99352745	-
ENSG00000196344	chr4	99425736	99435736	-
ENSG00000138813	chr4	99511011	99521011	+
ENSG00000145331	chr4	99554038	99564038	-
ENSG00000138823	chr4	99564080	99574080	+
ENSG00000248713	chr4	99644647	99654647	-
ENSG00000070190	chr4	99816826	99826826	+
ENSG00000109270	chr4	99884427	99894427	-
ENSG00000164031	chr4	99936617	99946617	-
ENSG00000164032	chr4	99940354	99950354	-
ENSG00000145358	chr4	100180781	100190781	-
ENSG00000164035	chr4	100870125	100880125	-
ENSG00000138814	chr4	101338277	101348277	-
ENSG00000153064	chr4	101411285	101421285	+
ENSG00000138821	chr4	102421257	102431257	-
ENSG00000109320	chr4	102501330	102511330	+
ENSG00000109323	chr4	102750993	102760993	-
ENSG00000109332	chr4	102858895	102868895	-
ENSG00000145354	chr4	102868973	102878973	+
ENSG00000164037	chr4	103009718	103019718	-
ENSG00000164038	chr4	103075828	103085828	-
ENSG00000164039	chr4	103089869	103099869	-
ENSG00000138778	chr4	103188444	103198444	-
ENSG00000169836	chr4	103709984	103719984	-
ENSG00000168772	chr4	104484900	104494900	-
ENSG00000168769	chr4	105145874	105155874	+
ENSG00000138777	chr4	105464066	105474066	-
ENSG00000236699	chr4	105552619	105562619	+
ENSG00000138785	chr4	105885985	105895985	-
ENSG00000138780	chr4	105708777	105718777	+
ENSG00000168743	chr4	105894774	105904774	+
ENSG00000145348	chr4	106306682	106316682	-
ENSG00000164022	chr4	106315543	106325543	+
ENSG00000250298	chr4	106358777	106368777	-
ENSG00000155011	chr4	107273805	107283805	-
ENSG00000138801	chr4	107710233	107720233	-
ENSG00000164023	chr4	107824562	107834562	+
ENSG00000155016	chr4	107931548	107941548	+
ENSG00000138796	chr4	107989713	107999713	+
ENSG00000138795	chr4	108158955	108168955	-
ENSG00000109475	chr4	108620568	108630568	+
ENSG00000198856	chr4	108650584	108660584	+
ENSG00000164089	chr4	108753053	108763053	-
ENSG00000188517	chr4	109292751	109302751	-
ENSG00000138802	chr4	109433771	109443771	+
ENSG00000005059	chr4	109560208	109570208	+
ENSG00000138794	chr4	109693582	109703582	-
ENSG00000123739	chr4	109720069	109730069	-
ENSG00000285330	chr4	109791998	109801998	-
ENSG00000205403	chr4	109791998	109801998	-
ENSG00000109534	chr4	109815509	109825509	+
ENSG00000180245	chr4	109827971	109837971	+
ENSG00000183423	chr4	109848106	109858106	+
ENSG00000138798	chr4	109912882	109922882	+
ENSG00000170522	chr4	110189198	110199198	-
ENSG00000138792	chr4	110365732	110375732	+
ENSG00000164093	chr4	110632122	110642122	-
ENSG00000174749	chr4	112145453	112155453	+
ENSG00000138660	chr4	112231739	112241739	+
ENSG00000145365	chr4	112275903	112285903	-
ENSG00000073331	chr4	112285508	112295508	+
ENSG00000178403	chr4	112506179	112516179	-
ENSG00000138658	chr4	112626994	112636994	-
ENSG00000174720	chr4	112637106	112647106	+
ENSG00000145362	chr4	112818031	112828031	+
ENSG00000145349	chr4	113751926	113761926	-
ENSG00000180801	chr4	113969726	113979726	-
ENSG00000174607	chr4	114598769	114608769	+
ENSG00000138653	chr4	115103875	115113875	-
ENSG00000270394	chr4	116298875	116308875	+
ENSG00000174599	chr4	117075575	117085575	-
ENSG00000164100	chr4	118033617	118043617	+
ENSG00000164099	chr4	118343002	118353002	-
ENSG00000145388	chr4	118685391	118695391	+
ENSG00000150961	chr4	118828682	118838682	-
ENSG00000172403	chr4	118850687	118860687	+
ENSG00000172399	chr4	119135831	119145831	+
ENSG00000145390	chr4	119212586	119222586	+
ENSG00000164096	chr4	119294444	119304444	-
ENSG00000145384	chr4	119312137	119322137	-
ENSG00000138735	chr4	119618803	119628803	-
ENSG00000164109	chr4	120056857	120066857	-
ENSG00000138738	chr4	120912869	120922869	-
ENSG00000173376	chr4	121063020	121073020	-
ENSG00000050730	chr4	121217465	121227465	-
ENSG00000186867	chr4	121371058	121381058	-
ENSG00000164111	chr4	121686994	121696994	-
ENSG00000164112	chr4	121755426	121765426	-
ENSG00000123737	chr4	121801317	121811317	+
ENSG00000145386	chr4	121813882	121823882	-
ENSG00000138686	chr4	121860486	121870486	-
ENSG00000138741	chr4	121942059	121952059	-
ENSG00000138688	chr4	122152330	122162330	+
ENSG00000164113	chr4	122378965	122388965	+
ENSG00000109471	chr4	122446724	122456724	-
ENSG00000138684	chr4	122611065	122621065	-
ENSG00000181004	chr4	122732701	122742701	+
ENSG00000138685	chr4	122826707	122836707	+
ENSG00000170917	chr4	122912967	122922967	-
ENSG00000145375	chr4	122923069	122933069	+
ENSG00000164056	chr4	123396794	123406794	+
ENSG00000151458	chr4	124702731	124712731	-
ENSG00000196159	chr4	125314917	125324917	+
ENSG00000164066	chr4	127623270	127633270	+
ENSG00000151475	chr4	127730399	127740399	+
ENSG00000164070	chr4	127781820	127791820	+
ENSG00000142731	chr4	127880892	127890892	+
ENSG00000164073	chr4	127956033	127966033	-
ENSG00000164074	chr4	127965305	127975305	+
ENSG00000138709	chr4	128061285	128071285	+
ENSG00000164040	chr4	128278828	128288828	-
ENSG00000077684	chr4	128809699	128819699	+
ENSG00000151466	chr4	129083599	129093599	-
ENSG00000151470	chr4	129093316	129103316	+
ENSG00000138650	chr4	133149293	133159293	+
ENSG00000254535	chr4	134191788	134201788	-
ENSG00000189184	chr4	137522493	137532493	-
ENSG00000151012	chr4	138232348	138242348	-
ENSG00000151014	chr4	139015780	139025780	+
ENSG00000109381	chr4	139167217	139177217	-
ENSG00000137463	chr4	139270224	139280224	-
ENSG00000109390	chr4	139292550	139302550	-
ENSG00000164134	chr4	139301504	139311504	+
ENSG00000172007	chr4	139453231	139463231	+
ENSG00000145391	chr4	139596698	139606698	-
ENSG00000085871	chr4	139665767	139675767	+
ENSG00000196782	chr4	140144183	140154183	-
ENSG00000153130	chr4	140257285	140267285	+
ENSG00000153132	chr4	140417660	140427660	-
ENSG00000205301	chr4	140488376	140498376	-
ENSG00000179387	chr4	140524167	140534167	+
ENSG00000109424	chr4	140558960	140568960	-
ENSG00000109436	chr4	140746384	140756384	-
ENSG00000170153	chr4	141202876	141212876	-
ENSG00000109445	chr4	141220886	141230886	+
ENSG00000164136	chr4	141636582	141646582	+
ENSG00000109452	chr4	142837431	142847431	-
ENSG00000170185	chr4	143184916	143194916	+
ENSG00000109458	chr4	143336761	143346761	+
ENSG00000153147	chr4	143513701	143523701	+
ENSG00000183090	chr4	143690674	143700674	-
ENSG00000197465	chr4	143895562	143905562	-
ENSG00000250361	chr4	144009379	144019379	-
ENSG00000170180	chr4	144130750	144140750	-
ENSG00000285713	chr4	145088173	145098173	-
ENSG00000164161	chr4	144646155	144656155	+
ENSG00000164162	chr4	145088540	145098540	-
ENSG00000164163	chr4	145098287	145108287	+
ENSG00000164164	chr4	145170588	145180588	-
ENSG00000170365	chr4	145481193	145491193	+
ENSG00000151611	chr4	145599041	145609041	+
ENSG00000237136	chr4	145680145	145690145	+
ENSG00000151612	chr4	145928822	145938822	-
ENSG00000164167	chr4	146175702	146185702	+
ENSG00000250673	chr4	146214514	146224514	+
ENSG00000120519	chr4	146511963	146521963	-
ENSG00000151615	chr4	146638892	146648892	+
ENSG00000137473	chr4	146935881	146945881	-
ENSG00000151617	chr4	147480916	147490916	+
ENSG00000164168	chr4	147617385	147627385	+
ENSG00000164169	chr4	147674162	147684162	-
ENSG00000071205	chr4	147732062	147742062	+
ENSG00000151623	chr4	148434697	148444697	-
ENSG00000234828	chr4	149886232	149896232	-
ENSG00000170390	chr4	150078444	150088444	+
ENSG00000198589	chr4	151005726	151015726	-
ENSG00000181541	chr4	150582150	150592150	+
ENSG00000145425	chr4	151099623	151109623	+
ENSG00000109686	chr4	151315604	151325604	-
ENSG00000189099	chr4	151277170	151287170	+
ENSG00000164142	chr4	151409175	151419175	+
ENSG00000059691	chr4	151751006	151761006	-
ENSG00000109670	chr4	152526091	152536091	-
ENSG00000170006	chr4	152670011	152680011	-
ENSG00000169989	chr4	152769729	152779729	-
ENSG00000164144	chr4	152779936	152789936	+
ENSG00000137460	chr4	152936322	152946322	+
ENSG00000109654	chr4	153152162	153162162	+
ENSG00000288637	chr4	153152434	153162434	+
ENSG00000121211	chr4	153344648	153354648	+
ENSG00000121210	chr4	153466345	153476345	+
ENSG00000137462	chr4	153684069	153694069	+
ENSG00000145428	chr4	153750023	153760023	-
ENSG00000145423	chr4	153779082	153789082	-
ENSG00000197410	chr4	154481798	154491798	-
ENSG00000171566	chr4	154540399	154550399	-
ENSG00000171564	chr4	154563010	154573010	+
ENSG00000171560	chr4	154580744	154590744	-
ENSG00000171557	chr4	154602966	154612966	-
ENSG00000121207	chr4	154626944	154636944	+
ENSG00000151962	chr4	154781212	154791212	+
ENSG00000185149	chr4	155208635	155218635	+
ENSG00000164114	chr4	155366969	155376969	-
ENSG00000164116	chr4	155666725	155676725	+
ENSG00000061918	chr4	155758991	155768991	+
ENSG00000256394	chr4	155856276	155866276	-
ENSG00000151790	chr4	155854737	155864737	+
ENSG00000256043	chr4	155943911	155953911	-
ENSG00000145431	chr4	156961798	156971798	-
ENSG00000109738	chr4	157076124	157086124	+
ENSG00000120251	chr4	157204181	157214181	+
ENSG00000164125	chr4	158163317	158173317	-
ENSG00000164124	chr4	158201603	158211603	+
ENSG00000171509	chr4	158315310	158325310	+
ENSG00000205208	chr4	158662254	158672254	-
ENSG00000171503	chr4	158672124	158682124	+
